,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
6732,pengguna pengguna memahami hadis jangan sepotong sepotong nanti mulutnya bau pesing pelajari awal mula kenapa itu ada hadis air kencing,1,1,1,0,1,0,0,0,0,1,0,0
6733,ups sudah 2 x tetapi aku ini kakak masih lagi iya,0,1,0,0,0,0,0,0,0,0,0,0
6734,habis kerja pukul 11 sampai sekarang tk balik rumah nasib bujang kalau sudah kawin bini aku sangsi kata aku tidak rumah bini no 2 haha,0,1,0,0,0,0,0,0,0,0,0,0
6735,rt pengguna aku benci dengan rasa cemburu dia seringkali secara mengoyak mengoyak isi hati yang tadinya sedang baik baik si,0,1,0,0,0,0,0,0,0,0,0,0
6736,pengguna biar lil,0,1,0,0,0,0,0,0,0,0,0,0
6737,pengguna malam belum sama saja kamu juga salah wkwk,1,1,1,0,0,0,0,0,1,1,0,0
6738,kecewa tapi,0,0,0,0,0,0,0,0,0,0,0,0
6739,pas ditegur lebih dahulu baru deh tau itupun matanya harus pakai di dulu buat menerka menerka siapa ya ini yang menegur wkwk,0,0,0,0,0,0,0,0,0,0,0,0
6740,pengguna pengguna kucing siapa yang sirik memang mau mengganggu kalian diam kamu cuk,1,1,1,0,0,0,0,0,1,1,0,0
6741,pengguna rajin salat amp berhijab itu hukumnya wajib kita tak tau kenapa dia jadi mungkin dia punya alasan tersendiri yang bikin dia kayak begitu dan orang lain tidak bisa paham perasaan tetap perasaan jadi yang bisa memandang dia cuma allah bukan,0,0,0,0,0,0,0,0,0,0,0,0
6742,solo susilo bambang yudhoyono 10 jam bin soalnya lebih parah dari 25 tahun yang lain lain,0,1,0,0,0,0,0,0,0,0,0,0
6743,pengguna hancurkan partai demokrasi indonesia perjuangan beserta 2nya kumpulan kafirun,1,1,0,1,1,0,0,0,0,0,0,1
6744,mana para ahok yang mengejek biar di injak injak sama,1,1,0,1,0,0,0,0,1,0,1,0
6745,presiden joko widodo resmi mencabut 14 proyek dari daftar proyek strategis nasional play station network ini alasannya,0,0,0,0,0,0,0,0,0,0,0,0
6746,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
6747,pengguna ini orang mengatasnamakan muslim tetapi picik nya kok surat pemberitahuan tahunan yahudi,1,1,1,0,1,0,0,0,0,1,0,0
6748,pengguna pengguna pengguna pengguna anda lebih,1,1,1,0,0,0,0,0,1,1,0,0
6749,rt pengguna di pantai kayaknya enak bro pengguna pengguna pengguna pengguna gay video gay lokal,0,1,0,0,0,0,0,0,0,0,0,0
6750,menjelang pilihan kepala daerah anggota kepolisian sektor tegalrejo polisi resor magelang sambang dds pada tokoh agama serta,0,0,0,0,0,0,0,0,0,0,0,0
6751,ini mati listrik sepulau namanya euy,0,1,0,0,0,0,0,0,0,0,0,0
6752,budaya sunda bikin mahasiswa jatuh cinta,0,0,0,0,0,0,0,0,0,0,0,0
6753,rt pengguna pada akhirnya sih orang pintar yang jadi ini mati matinya kapan dia mati bersamaan dengan langkah akhir yang ketua,0,0,0,0,0,0,0,0,0,0,0,0
6754,pengguna pengguna rakyat lebih paham hoaks nya golongan rakyat paham kerja pemerintah dasar kamu,1,1,1,0,0,0,0,0,1,1,0,0
6755,pengguna pengguna berisik ini nya hebat,0,1,0,0,0,0,0,0,0,0,0,0
6756,rt pengguna mending kamu memberitakan menteri joko atau jokowi nya yang mundur karena gagal hadirkan pemerintah yang berkualitas minimal ber intelligence quotient,1,0,1,0,0,0,0,0,1,1,0,0
6757,pengguna pengguna memangnya sebelum tahun 1988 wilayah palestina itu kosong apa palestina itu sebelumnya adalah salah satu propinsi kekhalifahan turki usmani turki hancur karena persekongkolan yahudi yang mendukung pemberontakan kemal attaturk secara di,0,0,0,0,0,0,0,0,0,0,0,0
6758,pengguna untuk gubernur daerah khusus ibukota yang terhormat saya kasih saran tolong buat tpa jangan perbanyak apartemen rumah apalagi mal,0,0,0,0,0,0,0,0,0,0,0,0
6759,boyfriend sekali aku tidak kuat,1,1,1,0,0,0,0,0,1,1,0,0
6760,pengguna awalnya pasti pikir tidak kok tidak cuma sekadar bacaan saja kan tapi sadar enggak sadar sih kita disadarkan buat menerima dari bacaan fan fiction itu setelah itu kita mudah mengimajinasikan bias dengan other bias bxb yahhhh begitu deh pokoknya,0,0,0,0,0,0,0,0,0,0,0,0
6761,pengguna cuma di ini semua halal gara gara duit rasa malu pejabat pada putus kayak nya kadang sudah terciduk blunder malah menabrak hukum yang dibuat sendiri parah nih,1,0,0,1,0,0,0,0,1,0,1,0
6762,pengguna kenapa tidak pakai rempel meja prasmanan saja biar jadi seksi konsumsi,0,0,0,0,0,0,0,0,0,0,0,0
6763,pengguna memang kapan tuhan pernah ikut pilihan gubernur sama lari ke arab ya cong kamu sudah otak pula banget hidup kamu ya cong,1,1,1,0,0,0,1,1,0,1,0,0
6764,dewan perwakilan rakyat daerahnya akan sibuk terima suap lagi dari para kandidat dan partai politik pendukung bukankah dulu kita pilihan kepala daerah langsung untuk menghapus ini,0,0,0,0,0,0,0,0,0,0,0,0
6765,pengguna tidak apa apa lah gue juga lagi masa masanya ini jadi tidak apa apa tidak,0,0,0,0,0,0,0,0,0,0,0,0
6766,pengguna padahal shua cuma saudara jauhnya lah oppa,0,0,0,0,0,0,0,0,0,0,0,0
6767,rt pengguna bocah sampai jaman now colok memek sampai becek bahan coli colok memek colok memek memek becek uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
6768,yang retweet 800 di,0,1,0,0,0,0,0,0,0,0,0,0
6769,ganyang partai komunis indonesia perang terbuka generasi partai komunis indonesia dengan umat islam,1,0,0,1,0,1,0,0,0,0,0,1
6770,kader pengguna ada yang fitnah jokowi sebagai contoh pengguna jadi tau siapa yang mainkan isu partai komunis indonesia,1,0,1,0,0,0,0,0,1,1,0,0
6771,pengguna apaan sih namanya juga internet aduh,1,1,1,0,0,0,0,0,1,1,0,0
6772,pengguna jangan kasih kendor kalau bisa bubarkan sekalian itu organisasi masyarakat eh itu pemimpinya benaran umrah apa jadi tenaga kerja indonesia sih,1,0,0,1,1,0,0,0,0,0,1,0
6773,cinta itu kuncinya di hati jika kamu benar benar mencintai hormati dan sayangi baxak atau sedikit yang di miliki pasangan sebisa mungkin di menutupi bertengkar itu biasa tetapi jangan dijadikan api dalam sekam selalu bersyukur atas apa yang di terima,0,0,0,0,0,0,0,0,0,0,0,0
6774,pengguna iya gue tau sudah tau pun masih swafoto,1,1,1,0,0,0,1,0,0,1,0,0
6775,pengguna kamu kata tititnya lagi tamasya ah,0,1,0,0,0,0,0,0,0,0,0,0
6776,pengguna pengguna pengguna mantap kemajuan yang luar binasa salam mania,0,1,0,0,0,0,0,0,0,0,0,0
6777,pets khususnya kucing dan ini memang longstream niche dari dulu sampai kapanpun salah satu pendapatan affiliate amazon terbesar adalah dari niche kucing dan jualan pakan dan aksesori,0,0,0,0,0,0,0,0,0,0,0,0
6778,pengguna eh enggak usah marah,1,1,1,0,0,0,0,1,0,1,0,0
6779,rt pengguna ruhut prabowo kebelet mau mencalonkan presiden jadi asal komentar uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
6780,kereta bandara itu banget tidak sih ganggu jadwal kereta listrik,1,1,0,1,0,0,0,0,1,0,1,0
6781,rt pengguna koruptor selalu di lindungi komisi pemberantasan korupsi selalu mau di bubarkan mau di bawa kemana negara ini pemerintah nya banyak koruptor,1,0,0,1,0,0,0,0,1,0,1,0
6782,berita baru gubernur banten eksplorasi panas bumi batu kuwung jalan terus telah diterbitkan di panas bumi news,0,0,0,0,0,0,0,0,0,0,0,0
6783,baiklah anak putri langit yang karena langit biru milik robot penyair,0,0,0,0,0,0,0,0,0,0,0,0
6784,pengguna dulu jaman aku kuliah ada menu dari tahu tidak enak di magelang dimasak apa mas,0,0,0,0,0,0,0,0,0,0,0,0
6785,pengguna pengguna otak jongkok,1,1,1,0,0,0,0,0,1,1,0,0
6786,dari zaman dahulu orang orang selalu bekerja sama dengan orang orang untuk meruntuhkan islam sekarang pun demikian,0,0,0,0,0,0,0,0,0,0,0,0
6787,penggusuran paksa adalah pelanggaran berat ham terutama dari hak ekonomi sosial budaya dimana di situ ada hak atas hunian layak lalu apa hubungannya dengan kasus pak novel baswedan hak asasi manusia hunian layak,0,0,0,0,0,0,0,0,0,0,0,0
6788,rt pengguna kalau di transformer biasanya mobil berubah jadi robot kalau ujian nasional berbasis komputer biasanya orang pintar berubah jadi haji bolot,0,0,0,0,0,0,0,0,0,0,0,0
6789,pengguna pengguna saya kiraan ada orang yang bisa spi ke bulan naik sepengetahuan saya united state of america amp yahudi kebanyakan pakai otak bukan pakai,1,1,1,0,0,0,0,0,1,1,0,0
6790,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna kamu komen apa kamu mention budug takut kamu,1,1,1,0,0,0,0,0,1,1,0,0
6791,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna harus diwaspadai atas nama ham tetapi berujung k,0,0,0,0,0,0,0,0,0,0,0,0
6792,pengguna kebaca,0,1,0,0,0,0,0,0,0,0,0,0
6793,oh paham itu cewek bercadar ingat cerita ini kali ya saya kasih tau ini cerita cuma memberi minum bukan memelihara kamu paham tidak dasar aslinya cowok menyamar jadi cewek bercadar uniform resource locator,1,1,1,0,0,0,0,1,0,1,0,0
6794,pengguna status kan relatif tergantung ditinjau dari sudut yang mana santai saja,0,0,0,0,0,0,0,0,0,0,0,0
6795,desa atau menurut definisi universal adalah sebuah aglomerasi permukiman di area perdesaan rural di indonesia,0,0,0,0,0,0,0,0,0,0,0,0
6796,pengguna takut salah fokus kayak yang terjadi sekarang kata iya 10 ribu lapangan kerja ternyata buat,0,0,0,0,0,0,0,0,0,0,0,0
6797,pengguna wah kiraan mau diajari sama kamu kayaknya kamu juga tak tau budaya palembang ya sudah aku cari dulu,0,0,0,0,0,0,0,0,0,0,0,0
6798,giliran butuh sok membaik baikin giliran tidak butuh diam diam menjelekkan,1,1,1,0,0,0,0,0,1,1,0,0
6799,pengguna pengguna pengguna pengguna pengguna gue tidak mau kasih info sama awardee beasiswa tar dibocorkan di australia,0,0,0,0,0,0,0,0,0,0,0,0
6800,undur undur fc adalah mengakui nya tim hebat tapi lawan persib saja meminta di undur haha fuck joko driyono,1,1,0,1,0,0,0,0,1,0,1,0
6801,pengguna semarang kaline butek sing disayang matanya,1,1,1,0,0,0,1,0,0,1,0,0
6802,ada foto asma dewi dan anies sandi ruhut sudah terang benderang uniform resource locator ibu ini yang teriak teriak bunuh ahok,1,0,1,0,0,0,0,0,1,1,0,0
6803,pengguna pengguna pengguna harus masuk dulu nikmati penjara anak sudah kamu,1,1,1,0,0,0,0,0,1,1,0,0
6804,pengguna wadaauuuwwww oi kalem oi sabar sabar menunggu setahun lagi gara gara sih yang kebal hukum emosi rakyat jadi tak terkendali jejangan ini bagian dari strategi mereka,1,1,1,0,0,1,0,0,0,1,0,0
6805,daripada suapan terakhir makanan selezat apapun atau diejek aku lebih tidak bisa memaafkanmu kalau kamu menghina sahabatku choji akimichi,0,0,0,0,0,0,0,0,0,0,0,0
6806,presiden threshold 20 adalah penzaliman demokrasi pembatasan calon bukan pada threshold 20 tapi pembatasan pada layak setidaknya seorang mencalonkan diri ada pada integritas calon kemampuan ketatanegaraan bukan dan dan seterusnya x,0,0,0,0,0,0,0,0,0,0,0,0
6807,rt pengguna banyak penipu gue menyumpahi tidak bakal berkah hidup kamu,1,1,0,1,0,0,0,0,1,0,1,0
6808,rt pengguna sudah lah perangai pun uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
6809,pengguna anak baik sama beda tipis dan,0,0,0,0,0,0,0,0,0,0,0,0
6810,kangen semasa,0,1,0,0,0,0,0,0,0,0,0,0
6811,dia akan berusaha menghindari perbuatan tercela seperti korupsi kolusi nepotisme kejahatan dan perbuatan negatif lainnya tidak seperti pengusaha sekarang ini hehe,1,0,0,1,0,0,0,0,1,0,1,0
6812,alquran petunjuk untuk orang orang muttaqien bukan untuk memaki maki orang orang yang jelas ingkar dan musyrik,0,0,0,0,0,0,0,0,0,0,0,0
6813,segera usir cina cina dari indonesia saatnya indonesia berkuasa dan bebas dari penjajahan,1,0,0,1,0,1,0,0,0,0,0,1
6814,pengguna intinya dia,1,1,1,0,0,0,0,0,1,1,0,0
6815,pengguna aku sebenarnya nya juga wkwk tetapi malu mau ngehype wkwk,0,0,0,0,0,0,0,0,0,0,0,0
6816,pengguna gue pakai nos mbak 1 jam sampai kok tenang saja,0,0,0,0,0,0,0,0,0,0,0,0
6817,jokowi pamer di ranah publik itu kuar biasa uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
6818,pengguna pengguna berhenti iya dunia tidak selucu itu,0,0,0,0,0,0,0,0,0,0,0,0
6819,pengguna kemarin gubernur pilihan umat impor bawang dari cina kok tidak ada yang teriaki,0,0,0,0,0,0,0,0,0,0,0,0
6820,ciri khas yang melekat kalah data fakta langsung otak tidak keluar 2019 ganti presiden 2019 presiden baru asal bukan jokowi,1,1,1,0,0,0,0,1,0,1,0,0
6821,76 24 maka bersabarlah kamu untuk melaksanakan ketetapan tuhanmu dan janganlah kamu ikuti orang yang berdosa dan orang yang di antar mereka,0,0,0,0,0,0,0,0,0,0,0,0
6822,pengguna pengguna pengguna korelasi sama hindu buddha lebih dulu masuk ke nusantara apa ya maaf saya kurang paham dengan alur otak kaum,1,1,0,1,0,0,0,0,1,0,1,0
6823,pengguna pengguna kenapa kekuatan pengguna digembosi oleh karena mereka takut 2019 ganti presiden tidak bisa merampok kekayaan ri dan takut akan kebangkitan bangsa ini menjadi bangsa yang berdaulat makmur amp kuat di bawah kepemimpinan,1,0,0,1,0,0,0,0,1,0,1,0
6824,pengguna hal yang mustahil sekarang berani melakukannya,0,0,0,0,0,0,0,0,0,0,0,0
6825,ini setelah terjadi tarik ulur terkait beda pandangan soal definisi terorisme antara satu fraksi dengan fraksi lainnya di dewan perwakilan rakyat,0,0,0,0,0,0,0,0,0,0,0,0
6826,bati menonton bola angin masuk euy,0,0,0,0,0,0,0,0,0,0,0,0
6827,pilihannya cuma 2 stop karena tidak cukup dana atau lanjut dengan cara hutang dan uangnya entah kemana,0,0,0,0,0,0,0,0,0,0,0,0
6828,rt pengguna terlalu membabi tito membela jokowi sehingga pungutan liar dilingkungan kepolisian mulai menggeliat tidak disadari,1,0,1,0,0,0,0,0,1,1,0,0
6829,help desk terpadu komisi pemelihan umum ri siap membantu anda dalam penyelenggaraan pilihan kepala daerah 2018 amp pemilihan umum 2019 untuk konsultasi silakan hubungi 021 31902573 31902583 atau datang langsung ke ruang help desk lt 1 komisi pemelihan umum ri jalan imam bonjol no 29 jakarta senin jumat pukul 08,0,0,0,0,0,0,0,0,0,0,0,0
6830,pengguna gue kan ujian nasional memilih sosiologi ya fi tetapi masa di sekolah pemantapannya semua mata pelajaran ilmu pengetahuan sosial harus diikuti kan agak,0,1,0,0,0,0,0,0,0,0,0,0
6831,masuk atm melihat ada kondom jatuh entah milik siapa mungkin sih empunya buru buru sudah ngempet tapi lupa tidak bawa uang ehe realbo relevan,0,1,0,0,0,0,0,0,0,0,0,0
6832,pengguna pengguna pengguna pengguna orang kayak kamu itu paling susah tidak tau tau kamu kalau copy paste begitu yang lengkap malas gue bahasnya terlalu sering menyodorkan kok copy paste gambar tanpa tau dari mana sumber nya payah,1,1,1,0,0,0,0,0,1,1,0,0
6833,rt pengguna manusia uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0
6834,biadab teroris buddha myanmar bakar al alquran,1,1,0,1,1,1,0,0,0,0,1,0
6835,pengguna pengguna pengguna pengguna pengguna primata tidak tau diri eh embrio kamu sama keluarga kamu kalau ada surat suratnya lengkap gue bayarkan eh hidup itu jangan cuma memikirkan diri sendiri lihat sekitar,1,1,1,0,0,0,0,0,1,1,0,0
6836,pak pengguna pengguna lebih baik mundur dari jabatan presiden,1,0,1,0,0,0,0,0,1,1,0,0
6837,laptop aku dijangkiti virus sekali lagi apakah yang sedang berlaku ini,0,1,0,0,0,0,0,0,0,0,0,0
6838,rt pengguna pengguna assalamualaykum kamu tidak tidur lagi dengarkan lagu habis mandi gue dari acara teman tidur kamu ken nanti sakit wkwk k,0,0,0,0,0,0,0,0,0,0,0,0
6839,tapi ada cara sederhana untuk mengidentifikasi para pembajak agama ini apakah ayat ayat yang mereka suarakan mendatangkan kedamaian atau permusuhan apakah ajaran ajaran yang mereka teriakan membuat hati jadi tenang atau membuat hati jadi panas,0,0,0,0,0,0,0,0,0,0,0,0
6840,pengguna pengguna jangan mulu masalah tenaga kerja indonesia dan tenaga kerja asing uruskan saja dulu kamu anggotanya tata kota saja tidak mengerti lihat itu daerah khusus ibukota amburadul tats kotanya,1,1,1,0,0,0,0,0,1,1,0,0
6841,pengguna mukanya kayak menahan jack,1,1,1,0,0,0,0,0,1,1,0,0
6842,lihat sesama orang indonesia jalan kaki dipandang sebelah mata giliran ada orang jalan kaki di negeri sendiri takjubnya habis habisnya wkwk,0,0,0,0,0,0,0,0,0,0,0,0
6843,silakan duduk kok kata sih mbak nya tidak hanya di samarinda dan di yogyakarta di palembang pun saya dipanggil koko saya yakin alasan utamanya karena mata saya memang agak tapi tak apa saya cukup menikmatinya bugis banjar tionghoa,0,0,0,0,0,0,0,0,0,0,0,0
6844,yang bawah sendiri keren,0,0,0,0,0,0,0,0,0,0,0,0
6845,masyarakat mengeluhkan kinerja anies yang belum bisa mengatasi banjir menurut mereka masa kepemimpinan mantan gubernur ahok telah sukses memusnahkan banjir di jakarta berita di link berikut jp reader siapa yang lebih tanggap tangani banjir pollin,0,0,0,0,0,0,0,0,0,0,0,0
6846,mungkin memercayai bahwa di tengah tengahnya surga dan neraka itu hangat,0,0,0,0,0,0,0,0,0,0,0,0
6847,pengguna pengguna aku gede rasa baru tau kemarin sih eta trh wkwk,0,1,0,0,0,0,0,0,0,0,0,0
6848,1 kivlan zen mengoceh tadi siang ditransfer uang sama prabowo untuk dibuat dramatis di indonesia lawyers club agar isu partai komunis indonesia di masyarakat lebih mencuat lagi indonesia lawyers club partai komunis indonesia,1,0,1,0,0,0,0,0,1,1,0,0
6849,sih pengguna ini hidupnya nebeng sama cina cina pemilik pengguna lewat jongos cina sih paloh bewok,1,1,1,0,0,1,0,0,0,1,0,0
6850,pengguna pengguna mau tak marahi,0,1,0,0,0,0,0,0,0,0,0,0
6851,usir saja cina dari indonesia merusak bangsa ini uniform resource locator,1,0,0,1,0,1,0,0,0,0,0,1
6852,rt pengguna ketika becek aku harus apa,0,1,0,0,0,0,0,0,0,0,0,0
6853,pengguna sekarang ini berupaya mencuci otak generasi kita agar melupakan sejarah seakan akan bapaknyalah yang hebat malah mi di samakan dengan tuhan kacang lupa kulitnya malah menjadi pemuja dan anjing anjing itu,0,0,0,0,0,0,0,0,0,0,0,0
6854,pak suyanto mitra surat perintah penghentian penyidikan kur bank artha graha international optimis bersama program pemberdayaan ini 142 apa padi hitam amp 70 apa padi putih potensi panen tiap varietas capai 9 ton apa gabah kering program ini juga lestarikan tradisi masyarakat tani di jawa,0,0,0,0,0,0,0,0,0,0,0,0
6855,setelah 7 tahun tidak ke dokter muka di halo monika apa kabar kemana saja sudah ganti presiden berapa kali nih baru ketemu,0,0,0,0,0,0,0,0,0,0,0,0
6856,konsep sekuler demokrasi butuh negara sekuler untuk menjalankannya sepakat konsep sosialisme butuh negara untuk implementasinya wajar aqidah amp syariat islam butuh khilafah untuk menegakkan amp melaksanakannya cakap,0,0,0,0,0,0,0,0,0,0,0,0
6857,melalui saudara mengaji semoga allah izinkan gus ipul mbak puti jadi gubernur dan wakil gubernur jawa timur saudara mengaji kota batu saudara mengaji jombang jombang gemerlap pengguna pengguna pengguna pengguna pengguna pengguna pengguna,0,0,0,0,0,0,0,0,0,0,0,0
6858,pengguna sama kayak papaku apa memanggil manggil mau,0,1,0,0,0,0,0,0,0,0,0,0
6859,panitia kerja panja pilihan kepala daerah komisi ih dewan perwakilan rakyat ri melakukan kunjungan kerja ke kota malang selasa kemari panja pilihan kepala daerah ini ingin mengetahui proses pilihan kepala daerah di kota malang news highlight source pengguna,0,0,0,0,0,0,0,0,0,0,0,0
6860,pengguna ya begini nih kualitas kadernya sejarah tapi selalu menyalahkan pemerintah terus kalian sudah menyumbang apa terhadap bangsa pikir jangan jadi sapi diladang cuma menumpang makan doang,1,1,0,1,0,0,0,0,1,0,1,0
6861,orang jaman dulu kok tau pisang bisa mengobati pusing karena mengamati tidak pernah pusing,0,0,0,0,0,0,0,0,0,0,0,0
6862,rt pengguna tim anies sandi ya perlahan bau harum tercium dari orang orang yang bekerja di tim itu dan 1 per 1 sudah mulai terciduk benar semua,1,0,0,1,0,0,0,0,1,0,1,0
6863,pengguna bunga,0,0,0,0,0,0,0,0,0,0,0,0
6864,pengguna banget tentara macam apa kamu banget sih memang tentara ina gue malu,1,1,0,1,0,0,0,0,1,0,1,0
6865,pengguna pengguna pengguna kamu,1,1,1,0,0,0,0,0,1,1,0,0
6866,pengguna pengguna pengguna penjilat,1,1,1,0,0,0,0,0,1,1,0,0
6867,inkonsistensimu lucu,0,0,0,0,0,0,0,0,0,0,0,0
6868,rt pengguna maju kamu sini fanny lah sakit perut aku gelak uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
6869,pengguna gue harus bilang apa bagus kok,0,1,0,0,0,0,0,0,0,0,0,0
6870,pengguna wkwk banget,1,1,1,0,0,0,0,0,1,1,0,0
6871,ulama abal abal itu tidak kan pernah puas sebelum misi mereka tercapai untuk lengserkan jokowi naikan sih prabowo kasus ahok itu cuma perantara doang,1,0,1,0,0,0,0,0,1,1,0,0
